'show_id','type','title','director','cast','country','date_added','release_year','rating','duration','listed_in','description'
('s3968','TV Show','Marvel's Jessica Jones',,"'Krysten Ritter, David Tennant, Rachael Taylor, Mike Colter, Carrie-Anne Moss, Eka Darville, Erin Moriarty, Wil Traval, Susie Abromeit'",'United States',43630,2019,'TV-MA','3 Seasons',"'Crime TV Shows, TV Action & Adventure, TV Dramas'","'Haunted by a traumatic past, Jessica Jones uses her gifts as a private eye to find her tormentor before he can harm anyone else in Hell's Kitchen.')"
('s3971','TV Show','Marvel's The Punisher',,"'Jon Bernthal, Ebon Moss-Bachrach, Ben Barnes, Amber Rose Revah, Jason R. Moore, Daniel Webber, Jaime Ray Newman, Michael Nathanson, Deborah Ann Woll, Paul Schulze'",'United States',43483,2019,'TV-MA','2 Seasons',"'Crime TV Shows, TV Action & Adventure, TV Thrillers'",'A former Marine out to punish the criminals responsible for his family's murder finds himself ensnared in a military conspiracy.')
('s3980','TV Show','Masha and the Bear',,"'Alina Kukushkina, Boris Kutnevich, Giselle Nieto, Elsie Fisher'",'Russia',43952,2019,'TV-Y','4 Seasons','Kids' TV',"'Lively little Masha lives near the forest, where she has many wonderful adventures with her best friend, a bear who used to be in the circus.')"
('s4001','Movie','Mayday Life','Muh Chen',"'Mayday, Huang Bo, Tony Leung Ka-fai'","'China, Taiwan'",43700,2019,'TV-PG','120 min',"'International Movies, Music & Musicals'",'Mayday's Life Tour concert unfolds as five fading superheroes are summoned to save the world from an extraterrestrial enemy that detests sound.')
('s4013','TV Show','Medici: Masters of Florence',,"'Richard Madden, Dustin Hoffman, Stuart Martin, Annabel Scholey'","'Italy, United Kingdom, France'",43952,2019,'TV-MA','3 Seasons',"'International TV Shows, TV Dramas'","'After his father's murder, banking heir Cosimo Medici battles opponents of his artistic, economic and political visions for 15th-century Florence.')"
('s4023','Movie','Mehandi Circus','Saravana Rajendran',"'Madhampatti Rangaraj, Shweta Tripathi, Vela Ramamoorthy, Ankur Vikal, G. Marimuthu, Sunny Charles'",'India',43768,2019,'TV-MA','126 min',"'Dramas, International Movies, Romantic Movies'","'In the early 1990s, the love between a cassette shop owner and a traveling circus performer challenges caste barriers and disapproving parents.')"
('s4028','Movie','Memories of a Teenager','Lucas Santa Ana',"'Renato Quattordio, Malena Narvay, Thomás Lepera, Jerónimo Giocondo Bosia, Tomás Wicz, Tomás Raimondi, Majo Chicar, Agustina Cabo'",'Argentina',44147,2019,'TV-MA','97 min',"'Dramas, International Movies, LGBTQ Movies'","'To cope with a friend's death, a teen blogs about his daily life but falls further into an existential crisis while experiencing a sexual awakening.')"
('s4043','Movie','Mercy Black','Owen Egerton',"'Daniella Pineda, Elle LaMont, Janeane Garofalo, Miles Emmons, Lee Eddy, Austin Amelio, Elke Boucher-Depew, Dylan Gage, Troy Anthony Hogan, Jamy Lentz'",'United States',43555,2019,'TV-14','88 min','Horror Movies',"'Fifteen years after a traumatic crime, a woman is released from psychiatric care and tries to drive out an evil spirit that continues to haunt her.')"
('s4045','Movie','Mere Pyare Prime Minister','Rakeysh Omprakash Mehra',"'Anjali Patil, Om Kanojiya, Niteesh Wadhwa, Makrand Deshpande, Syna Anand, Prasad, Adarsh, Rasika Agashe'",'India',43616,2019,'TV-MA','103 min',"'Dramas, International Movies'","'When his mother suffers a traumatic incident, a boy from the Mumbai slums treks to Delhi to deliver his written plea for justice to the Prime Minister.')"
('s4049','TV Show','Merry Happy Whatever',,"'Dennis Quaid, Bridgit Mendler, Brent Morin, Ashley Tisdale, Siobhan Murphy, Adam Rose, Elizabeth Ho, Hayes MacArthur, Garcelle Beauvais, Tyler Ritter, Mason Davis, Lucas Jaye'",'United States',43797,2019,'TV-PG','1 Season','TV Comedies',"'A struggling LA musician tries to win over his new girlfriend's gruff dad and quirky, tight-knit siblings on a 10-day Christmas visit to Philadelphia.')"
('s4050','Movie','Merry Men 2: Another Mission','Moses Inwang',"'Ramsey Nouah, Ayo Makun, Jim Iyke, Falz, Uchemba Williams, Ireti Doyle, Ufuoma McDermott, Nancy Isime, Alex Asogwa'",'Nigeria',43987,2019,'TV-MA','115 min',"'Comedies, International Movies'","'To save a kidnapped loved one, a pack of wealthy men must return to their vigilante past when they are blackmailed to pull off a treacherous heist.')"
('s4062','Movie','Mi amigo Alexis','Alejandro Fernández Almendras',"'Luciano González, Alexis Sánchez, Daniel Muñoz, Ignacia Uribe, Marco Baeza, Manuela Oyarzún, Camilo Carmona, Alejandra Yañez, Lorna Campos, Gustavo Becerra'",'Chile',43707,2019,'TV-PG','102 min',"'Children & Family Movies, Comedies, Dramas'","'When a young soccer fan and his idol forge an unexpected friendship, the connection teaches them both lessons about life and their love of the game.')"
('s4073','Movie','Michelle Wolf: Joke Show','Lance Bangs','Michelle Wolf','United States',43809,2019,'TV-MA','60 min','Stand-Up Comedy',"'Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.')"
('s4079','TV Show','Midnight Diner: Tokyo Stories',,###############################################################################################################################################################################################################################################################,'Japan',43769,2019,'TV-MA','2 Seasons',"'International TV Shows, TV Dramas'",'Patrons of an otherwise mundane Japanese diner find simple yet profound connections with one another based on the shared love of a particular dish.')
('s4085','TV Show','Mighty Little Bheem: Diwali',,"'Samriddhi Shukla, Nishka Raheja, Arannya Kaur, Shanoor Mirza, Rajesh Kava'",'India',43756,2019,'TV-Y','1 Season',"'Kids' TV, TV Comedies'","'From decorating his home to devouring sweets, join Bheem as he makes merry – and a bit of mischief – while the festival of lights is in full swing.')"
('s4093','Movie','Mike Birbiglia: The New One','Seth Barrish','Mike Birbiglia','United States',43795,2019,'TV-MA','86 min','Stand-Up Comedy','Comedian Mike Birbiglia hits Broadway with a hilarious yet profound one-man show that recounts his emotional and physical journey to parenthood.')
('s4096','Movie','Mike Epps: Only One Mike','Kevin Bray','Mike Epps','United States',43641,2019,'TV-MA','63 min','Stand-Up Comedy',"'In a raw stand-up comedy special, Mike Epps mixes it up as he tackles sexual misconduct, special ed, aging body parts and much more.')"
('s4100','Movie','Miles Davis: Birth of the Cool','Stanley Nelson',"'Miles Davis, Carl Lumbly'",'United States',43896,2019,'TV-MA','115 min',"'Documentaries, Music & Musicals'",'Unpack the mythology of Miles Davis and learn the true story of a jazz legend with never-before-seen footage and celebrity interviews.')
('s4103','TV Show','Millennials',,"'Nicolás Riera, Laura Laprida, Juan Manuel Guilera, Johanna Francella, Matías Meyer, Noelia Marzol, Luisa Drozdek, Agustina Mindlin, Santiago Talledo, Chang Sung Kim, Osmar Nuñez, Fabio Aste'",'Argentina',43774,2019,'TV-MA','2 Seasons',"'International TV Shows, Romantic TV Shows, Spanish-Language TV Shows'",'A group of millennials copes with the pressures of adulting by tackling a diverse set of problems from unemployment to cheating.')
('s4105','TV Show','Million Pound Menu',,,'United Kingdom',43704,2019,'TV-MA','2 Seasons',"'British TV Shows, International TV Shows, Reality TV'",'Next-gen restaurateurs get the chance to open their own pop-up eateries to impress the paying public – and a panel of discerning U.K. investors.')
('s4110','TV Show','MINDHUNTER',,"'Jonathan Groff, Holt McCallany, Anna Torv, Cotter Smith, Hannah Gross'",'United States',43693,2019,'TV-MA','2 Seasons',"'Crime TV Shows, TV Dramas, TV Mysteries'",'In the late 1970s two FBI agents expand criminal science by delving into the psychology of murder and getting uneasily close to all-too-real monsters.')
('s4112','Movie','Mine 9','Eddie Mensore',"'Terry Serpico, Kevin Sizemore, Mark Ashworth, Clint James, Drew Starkey, Erin Elizabeth Burns'",'United States',43927,2019,'TV-MA','83 min',"'Dramas, Independent Movies'",'A methane explosion leaves a group of miners trapped two miles deep into the earth with a small oxygen supply and desperate for any means of survival.')
('s4121','Movie','Miracle in Cell No. 7','Mehmet Ada Öztekin',"'Aras Bulut İynemli, Nisa Sofiya Aksongur, Deniz Baysal, Celile Toyon Uysal, İlker Aksum, Mesut Akusta'",'Turkey',43903,2019,'TV-14','132 min',"'Dramas, International Movies'","'Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.')"
('s4122','TV Show','Miraculous: Tales of Ladybug & Cat Noir','Thomas Astruc',###############################################################################################################################################################################################################################################################,"'France, South Korea, Japan'",43862,2019,'TV-Y7','5 Seasons',"'Kids' TV, TV Action & Adventure'","'When Paris is in peril, Marinette becomes Ladybug. Little does she know, her school crush Adrien is actually Cat Noir, another city-saving superhero.')"
('s4125','Movie','Miranda Sings Live…Your Welcome','Marcus Raboy','Colleen Ballinger','United States',43620,2019,'TV-14','62 min','Stand-Up Comedy',"'Viral video star Miranda Sings and her real-world alter ego Colleen Ballinger share the stage in a special packed with music, comedy and ""magichinry.""')"
('s4129','Movie','Mischief','Emcy Joseph',"'Suraj Venjaramoodu, Soubin Shahir, Surabhi Lakshmi, Vincy Aloshious, Gracy Soudi, Mammukoya, Jaffer Idukki, Baburaj, Sudhi Koppa, Irshad'",'India',43936,2019,'TV-PG','120 min',"'Comedies, Dramas, International Movies'","'Mistaking the sleeping passenger on his train for a drunk, a young man posts a picture of him online, unaware of his impulsive act's ugly repercussions.')"
('s4131','Movie','Misfit 2','Erwin van den Eshof',"'Djamila, Niek Roozen, Bente Fokkens, Jolijn Henneman, Fenna Ramos, Jill Schirnhofer, Donny Roelvink, Défano Holwijn'",'Netherlands',43862,2019,'TV-G','82 min',"'Children & Family Movies, Comedies, International Movies'","'When her boyfriend abruptly transfers schools, a gifted musician must pair up with an archrival to battle him in a student music competition.')"
('s4134','TV Show','Miss Culinary',,"'Wanida Termthanaporn, Jason Young, Thanawin Teeraphosukarn, Thanabordee Jaiyen, Chonnikan Netjui, Passaranan Ussadamongkol, Janya Thanasawangkun, Jaturong Mokjok, Panadda Wongphudee️️'",,43788,2019,'TV-14','1 Season',"'International TV Shows, Romantic TV Shows, TV Comedies'","'After ditching her domestic life to become a chef, a clueless maid crosses paths with two charming suitors who help her reach her dreams.')"
('s4147','Movie','Miss Virginia','R.J. Daniel Hanna',"'Uzo Aduba, Matthew Modine, Aunjanue Ellis, Niles Fitch, Amirah Vann, Nadji Jeter, Michael Beasley, Adina Porter, Vanessa Williams'",'United States',43877,2019,'TV-MA','102 min',"'Dramas, Independent Movies'","'Determined to give her son a private school education, a single mother in the inner city uses all her resources to try to effect change in the system.')"
('s4156','Movie','Mo Gilligan: Momentum','Chris Howe','Mo Gilligan','United Kingdom',43738,2019,'TV-MA','64 min','Stand-Up Comedy',"'Comedian Mo Gilligan blends smooth moves and sharp humor as he riffs on humble beginnings, family dynamics and the complex art of dancing in the club.')"
('s4163','Movie','Mohamed Hussein','Muhammad Ali',"'Mohamed Saad, Samir Sabri, Mai Selim, Dina Mohsen, Bayoumi Fouad, Mohammed Tharwat, Feryal Youssef, Nabil Issa, Ahmed Seyam, Hassan Abdulfattah, Hamdi Al Wazir, Mohamed Shahin'",'Egypt',44185,2019,'TV-14','96 min',"'Comedies, International Movies'",'A luxury hotel chauffeur's life is turned upside down when he unexpectedly becomes the focus of a renowned painter's final art project.')
('s4167','Movie','Mokalik (Mechanic)','Kunle Afolayan',"'Tooni Afolayan, Ayo Ogunshina, Dayo Akinpelu, Simi Ogunleye, Femi Adebayo, Lateef Adedimeji, Damilola Ogunsi, Rasaq Olayiwola, Ayo Adesanya, Wale Akorede, Toyosi Benjamin, Hamzat Sherifdeen, Samuel Olasehinde'",'Nigeria',43709,2019,'TV-14','100 min',"'Dramas, International Movies'",'A young boy's life shifts when he's sent to work at a mechanic's shop far from his suburban home until an opportunity forces him to make a tough choice.')
('s4179','Movie','Money Trap','Yılmaz Erdoğan',"'Yılmaz Erdoğan, Kıvanç Tatlıtuğ, Ezgi Mola, Bensu Soral, Rıza Kocaoğlu, Okan Çabalar, Güven Kıraç, Ahmet Mümtaz Taylan'",'Turkey',43581,2019,'TV-MA','122 min',"'Comedies, Dramas, International Movies'","'When his daughter and son-in-law fall prey to a scam, Istanbul con man Asım Noyan meets his match in a madcap kingpin of an underground gambling world.')"
('s4229','TV Show','Mortel',,"'Carl Malapa, Nemo Schiffman, Manon Bresch, Corentin Fila, Anaïs Thomas, Firmine Richard, Raphaëlle Agogué, Marvin Dubart, Léa Léviant, Assa Sylla, Stéphane Brel'",'France',43790,2019,'TV-MA','1 Season',"'Crime TV Shows, International TV Shows, TV Dramas'","'After making a deal with a supernatural figure, two high schoolers emerge with extraordinary powers and join forces to solve a murder.')"
('s4239','Movie','Motichoor Chaknachoor','Debamitra Biswal',"'Nawazuddin Siddiqui, Athiya Shetty, Sanjeev Vats, Vibha Chhibber, Vivek Mishra, Navni Parihar, Karuna Pandey, Abhishek Rawat'",'India',43850,2019,'TV-14','132 min',"'Comedies, Dramas, International Movies'","'Pushing 40 and unemployed, a Dubai returnee desperate for a wife catches the eye of a Bhopal belle, who sees him solely as her ticket out of India.')"
('s4241','TV Show','Motown Magic',,,"'Australia, United States'",43644,2019,'TV-Y','2 Seasons','Kids' TV',"'Imaginative boy Ben transforms his city by bringing colorful street art to life, armed with a magic paintbrush – and the classic sounds of Motown.')"
('s4273','Movie','Mujeres arriba','Andrés Feddersen',"'Loretto Bernal, Natalia Valdebenito, Alison Mandel, Matías Assler, Cristián Riquelme, Diego Casanueva, Samuel González, Consuelo Holzapfel, Esteban Rojas, Amanda Müller'",'Chile',43972,2019,'TV-14','98 min',"'Comedies, International Movies, Romantic Movies'","'A trio of best friends — a carefree bachelorette, a passionate mom and a perfectionist girlfriend — try to spice up their sex lives with their partners.')"
('s4290','Movie','Murder Mystery','Kyle Newacheck',"'Adam Sandler, Jennifer Aniston, Luke Evans, Gemma Arterton, Adeel Akhtar, Luis Gerardo Méndez, Dany Boon, Terence Stamp'",'United States',43630,2019,'PG-13','98 min','Comedies',"'On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.')"
('s4295','Movie','Music Teacher','Sarthak Dasgupta',"'Manav Kaul, Amrita Bagchi, Divya Dutta, Neena Gupta, Niharika Lyra Dutt, K.C. Shankar'",'India',43574,2019,'TV-14','102 min',"'Dramas, Independent Movies, International Movies'",'A dejected small-town music teacher grapples with guilt and regret when his ex-pupil who once loved him returns home as the star he always wanted to be.')
('s4310','TV Show','My Country: The New Age',,"'Yang Se-Jong, Woo Do‑hwan, Seolhyun, Jang Hyuk, Kim Young-chul, In Gyo-jin, Yu Oh-seong, Ahn Nae-sang'",'South Korea',43743,2019,'TV-14','1 Season',"'International TV Shows, Korean TV Shows, TV Action & Adventure'","'At the end of the Goryeo period, there were those who led the charge to proclaim a new age – and the ordinary individuals who risked everything.')"
('s4313','TV Show','My Dear Warrior',,"'Leo Putt, Pimchanok Luevisadpaibul, Suthada Jongjaiphar, Chatra Baude, Claudia Chakrapan, Oabnithi Wiwattanawarang, Varatta Vajrathon, Varot Makaduangkeo, Supasit Chinvinijkul'",'Thailand',43783,2019,'TV-14','1 Season',"'International TV Shows, Romantic TV Shows, TV Comedies'","'Love leaps off the page when an astronomer magically meets her comic book hero in the flesh, but learns that his fictional problems are very real.')"
('s4318','TV Show','My First First Love',,"'Ji Soo, Jung Chae-yeon, Jinyoung, Choi Ri, Kang Tae-oh, Hong Ji-yoon'",'South Korea',43672,2019,'TV-14','2 Seasons',"'International TV Shows, Korean TV Shows, Romantic TV Shows'","'Due to various personal reasons, a group of Yun Tae-o’s friends move into his house, where they experience love, friendship, and everything in between.')"
('s4327','TV Show','My Husband Won't Fit',,"'Natsumi Ishibashi, Aoi Nakamura'",'Japan',43544,2019,'TV-MA','1 Season',"'International TV Shows, Romantic TV Shows, TV Dramas'","'Kumiko and Kenichi meet in college and build a happy marriage together. But over time, an unusual problem threatens to destroy their relationship.')"
('s4342','Movie','My Next Guest with David Letterman and Shah Rukh Khan','Michael Steed',"'Shah Rukh Khan, David Letterman'",,43763,2019,'TV-PG','61 min','International Movies',"'""King of Bollywood"" Shah Rukh Khan opens up about his rise to fame, his family and his billions of fans as he and Dave meet up in Mumbai and New York.')"
('s4360','Movie','My Stupid Boss 2','Upi Avianto',"'Reza Rahadian, Bunga Citra Lestari, Chew Kin Wah, Atikah Suhaime, Iedil Putra, Iskandar Zulkarnain, Alex Abbad, Melissa Karim'",'Indonesia',43944,2019,'TV-14','95 min',"'Comedies, International Movies'","'Having driven away many of his employees, Bossman and three of his long-suffering workers try to find cheap labor in Vietnam but find trouble instead.')"
('s4378','TV Show','Mythomaniac',,"'Marina Hands, Mathieu Demy, Marie Drion, Jérémy Gillet, Zélie Rhixon, Yves Jacques, Jean-Charles Clichet, Julia Faure, Andrea Roncato, Linh Dan Pham'",'France',43797,2019,'TV-MA','1 Season',"'International TV Shows, TV Comedies, TV Dramas'","'Burned out and taken for granted, a working mom suspects her partner is cheating, so to win back his attentions, she feigns a medical diagnosis.')"
('s4388','TV Show','Nailed It! France',,"'Artus, Noémie Honiat'",'France',43763,2019,'TV-14','1 Season',"'International TV Shows, Reality TV'","'On this fun and funny competition show, home bakers talented in catastrophe struggle to re-create dessert masterpieces and win a 5,000 euro prize.')"
('s4390','TV Show','Nailed It! Holiday!',,"'Nicole Byer, Jacques Torres'",'United States',43791,2019,'TV-PG','2 Seasons','Reality TV',"'It's the ""Nailed It!"" holiday special you've been waiting for, with missing ingredients, impossible asks and desserts that look delightfully sad.')"
('s4392','TV Show','Nailed It! Spain',,"'La Terremoto de Alcorcón, Christian Escribà'",'Spain',43763,2019,'TV-PG','1 Season',"'International TV Shows, Reality TV, Spanish-Language TV Shows'","'On this competition show, novice bakers try to avoid a fiasco while duplicating stunning sweets. At stake are a trophy and 5,000 euros.')"
('s4404','TV Show','Narcoworld: Dope Stories',,,'United States',43791,2019,'TV-MA','1 Season',"'Crime TV Shows, Docuseries'","'Ride along as police officers and drug smugglers go toe-to-toe, trying to outwit each other in locales around the world.')"
('s4420','Movie','Nate Bargatze: The Tennessee Kid','Ryan Polito','Nate Bargatze','United States',43550,2019,'TV-PG','61 min','Stand-Up Comedy',"'Comic Nate Bargatze touches on air travel, cheap weddings, college football, chocolate milk and the perils of ordering coffee in this stand-up special.')"
('s4440','Movie','Ne Zha','Yu Yang',"'Lü Yanting, Joseph, Han Mo, Chen Hao, Lü Qi, Zhang Jiaming, Yang Wei'",'China',43976,2019,'TV-14','110 min',"'Action & Adventure, Comedies, International Movies'","'Bound by a divine mandate, rebellious outcast Ne Zha grapples with his formidable powers and a destiny that would imperil his loved ones.')"
('s4475','Movie','Nikki Glaser: Bangin’','Nicholaus Goossen','Nikki Glaser','United States',43739,2019,'TV-MA','64 min','Stand-Up Comedy',"'Nikki Glaser bares all in a blistering stand-up special about sex, sobriety and getting over her own insecurities. And she won't spare you the details.')"
('s4477','Movie','Nimbe','Tope Alake',"'Odunlade Adekola, Chimezie Imo, Sani Danja, Rachael Okonkwo, Broda Shaggi, Toyin Abraham, Kelechi Udegbe, Doyin Abiola, Molawa Davis'",'Nigeria',44036,2019,'TV-MA','115 min',"'Dramas, International Movies'",'A bullied teenager gravitates toward the acceptance he finds in a street gang but soon ends up involved in a world of drug abuse and organized crime.')
('s4481','Movie','NiNoKuni','Yoshiyuki Momose',"'Kento Yamazaki, Mackenyu, Mei Nagano, Mamoru Miyano, Maaya Sakamoto, Yuki Kaji, Kenjiro Tsuda, Koichi Yamadera, Masatoh Ibu, Tsuyoshi Muro'",'Japan',43846,2019,'TV-14','107 min',"'Action & Adventure, Anime Features, Children & Family Movies'",'Two average teens go on a magical quest to save the life of their friend and her counterpart from another world. But love complicates their journey.')
('s4490','TV Show','No Good Nick',,"'Melissa Joan Hart, Sean Astin, Siena Agudong, Lauren Lindsey Donzis, Kalama Epstein'",'United States',43682,2019,'TV-PG','2 Seasons',"'Kids' TV, TV Comedies, TV Dramas'","'A family finds their lives turned upside down when a teenage con artist shows up on their doorstep, claiming she's a distant relative.')"
('s4496','TV Show','No Time for Shame',,'Santiago Artemis','Argentina',43788,2019,'TV-MA','1 Season',"'International TV Shows, Reality TV, Spanish-Language TV Shows'","'Follow Santiago Artemis, a Buenos Aires fashion dynamo, as he makes his dreams come true while grappling with his love life, therapist and clients.')"
('s4499','Movie','Noblemen','Vandana Kataria',"'Ali Haji, Kunal Kapoor, Muskkaan Jaferi, Hardik Thakkar, Ali Mir, Shaan Grover, M.K. Raina, Ivan Rodrigues'",'India',43743,2019,'TV-MA','109 min',"'Dramas, Independent Movies, International Movies'","'When he lands the lead in his Christian school's production of ""The Merchant of Venice,"" a secretly gay student is bullied by wealthy upperclassmen.')"
('s4503','TV Show','Nobody's Looking',,"'Victor Lamoglia, Júlia Rabello, Kéfera Buchmann, Augusto Madeira, Danilo de Moura, Leandro Ramos, Telma Souza, Priscila Sol, Wallie Ruy, Maurício de Barros, Hermínio Ribeiro'",'Brazil',43791,2019,'TV-MA','1 Season',"'International TV Shows, TV Comedies, TV Dramas'","'A new guardian ""angelus"" uncovers a secret behind the Angelus System's bureaucracy that leads him to break its official rules about protecting humans.')"
('s4509','Movie','Norm of the North: Keys to the Kingdom','Tim Maltby',"'Andrew Toth, Cole Howard, Maya Kay, Jennifer Cameron, Alan Marriott, Lee Tockar, Brian Drummond'","'India, United States'",44064,2019,'TV-PG','92 min','Children & Family Movies',"'When Norm the polar bear is framed for a crime he didn’t commit, his friends step up to help him clear his name.')"
('s4510','Movie','Norm of the North: King Sized Adventure',"'Richard Finn, Tim Maltby'","'Alan Marriott, Andrew Toth, Brian Dobson, Cole Howard, Jennifer Cameron, Jonathan Holmes, Lee Tockar, Lisa Durupt, Maya Kay, Michael Dobson'","'United States, India, South Korea, China'",43717,2019,'TV-PG','90 min',"'Children & Family Movies, Comedies'","'Before planning an awesome wedding for his grandfather, a polar bear king must take back a stolen artifact from an evil archaeologist first.')"
('s4514','TV Show','Northern Rescue',,"'William Baldwin, Kathleen Robertson, Spencer MacPherson, Taylor Thorne, Amalia Williamson, Michelle Nolden, Peter MacNeill, Natalie Lisinska'",'Canada',43525,2019,'TV-14','1 Season','TV Dramas',"'After the sudden death of his wife, search and rescue commander John West relocates with his three kids to his rural hometown of Turtle Island Bay.')"
('s4520','Movie','Nothing to Lose 2','Alexandre Avancini',"'Petrônio Gontijo, Day Mesquita, Beth Goulart, Dalton Vigh, Eduardo Galvão, César Mello, Leonardo Franco, Raphael Viana, Otávio Martins'",'Brazil',43806,2019,'PG-13','97 min',"'Dramas, Faith & Spirituality, International Movies'","'As controversy surrounds the evangelical church he helped found, Edir Macedo must juggle betrayals, politics and personal loss in this biopic sequel.')"
('s4546','TV Show','Nowhere Man','DJ Chen',"'Alyssa Chia, Mavis Fan, Joseph Chang, Wang Po-chieh, Jeremiah Zhang, Chou Min-fu, Greg Hsu, Kuo Tze-cheng, Shen Hai-jung, Lu Yi-long'",'Taiwan',43769,2019,'TV-MA','1 Season',"'Crime TV Shows, International TV Shows, TV Action & Adventure'","'Two nefarious schemes taking place 10 years apart entangle a dauntless triad member, who must break out of prison to rescue a loved one.')"
('s4549','TV Show','Numberblocks',,"'Beth Chalmers, David Holt, Marcel McCalla, Teresa Gallagher'",'United Kingdom',43976,2019,'TV-Y','5 Seasons','Kids' TV',"'In a place called Numberland, math adds up to tons of fun when a group of cheerful blocks work, play and sing together.')"
('s4563','TV Show','Occupied',,"'Henrik Mestad, Ane Dahl Torp, Ingeborga Dapkunaite, Eldar Skar, Ragnhild Gudbrandsen, Kristin Braut-Solheim'","'Norway, Sweden'",43830,2019,'TV-MA','3 Seasons',"'International TV Shows, TV Dramas, TV Thrillers'","'In the near future, Russia initiates a ""silk glove"" invasion of Norway to restart oil production, but soon uncertainty, chaos and danger erupt.')"
('s4593','Movie',"'Oh, Ramona!'",'Cristina Jacob',"'Bogdan Iancu, Aggy K. Adams, Holly Horne, Basil Eidenbenz, Melanie Ebanks, Leonardo Boudreau, Andromeda Godfrey'",'Romania',43617,2019,'TV-MA','109 min',"'Comedies, International Movies'",'Awkward 16-year-old Andrei is infatuated with his alluring but aloof schoolmate Ramona – until he meets stunning hotel clerk Anemona while on vacation.')
('s4594','Movie','Oh! Baby','B. V. Nandini Reddy',"'Samantha Ruth Prabhu, Lakshmi, Rajendraprasad, Naga Shourya, Rao Ramesh, Teja Sajja, Pragathi, Jagapathi Babu, Aishwarya, Urvashi'",'India',43722,2019,'TV-14','157 min',"'Comedies, International Movies, Music & Musicals'",'A surly septuagenarian gets another chance at her 20s after having her photo snapped at a studio that magically takes 50 years off her life.')
('s4595','Movie','Oh! Baby (Malayalam)','B. V. Nandini Reddy',"'Samantha Ruth Prabhu, Lakshmi, Rajendraprasad, Naga Shourya, Rao Ramesh, Teja Sajja, Pragathi, Jagapathi Babu, Aishwarya, Urvashi'",,43733,2019,'TV-14','146 min',"'Comedies, International Movies, Music & Musicals'",'A surly septuagenarian gets another chance at her 20s after having her photo snapped at a studio that magically takes 50 years off her life.')
('s4596','Movie','Oh! Baby (Tamil)','B. V. Nandini Reddy',"'Samantha Ruth Prabhu, Lakshmi, Rajendraprasad, Naga Shourya, Rao Ramesh, Teja Sajja, Pragathi, Jagapathi Babu, Aishwarya, Urvashi'",,43733,2019,'TV-14','146 min',"'Comedies, International Movies, Music & Musicals'",'A surly septuagenarian gets another chance at her 20s after having her photo snapped at a studio that magically takes 50 years off her life.')
('s4631','TV Show','Once Upon a Time',,"'Ruby, Mohamed Farraag, Ahmed Dawood, Sawsan Badr, Arwa Gouda, Hesham Ismail, Ali Al Tayeb, Mahmoud El-Bezzawy, Heba Abdelghany, Hany Seif'",'Egypt',44174,2019,'TV-14','1 Season',"'International TV Shows, Romantic TV Shows, TV Dramas'","'Fighting to save his ancestors' mansion from demolition, Youssef unpacks a series of love stories that took place there with a journalist.')"
('s4632','TV Show','Once Upon A Time In Lingjian Mountain',,"'Xu Kai, Sandrine Pinna, Ryan Zhu, Gao Yuer, Cristy Guo, He Wenjun, Zheng Yawen, Li Junhao, Roger Kwok, James Wen'",'China',43792,2019,'TV-14','1 Season',"'International TV Shows, TV Comedies, TV Sci-Fi & Fantasy'","'As the nine continents face a crisis, a young disciple joins the Spirit Blade sect and comes under the tutelage of a temperamental sage.')"
('s4633','Movie','Once Upon a Time in London','Simon Rumley',"'Leo Gregory, Terry Stone, Doug Allen, Andy Beckwith, Kate Braithwaite, Holly Earl, Joe Egan, Nadia Forde'",'United Kingdom',43936,2019,'TV-MA','111 min',"'Dramas, International Movies'","'Organized crime came to London in the 1930s, ushering in three decades ruled by two legendary gangsters whose legacy outlived their reign.')"
('s4640','TV Show','One Day at a Time',,"'Justina Machado, Rita Moreno, Todd Grinnell, Isabella Gomez, Marcel Ruiz, Stephen Tobolowsky'",'United States',43504,2019,'TV-PG','3 Seasons','TV Comedies',"'In a reimagining of the TV classic, a newly single Latina mother raises her teen daughter and tween son with the ""help"" of her old-school mom.')"
('s4642','Movie','One Day: Justice Delivered','Ashok Nanda',"'Anupam Kher, Esha Gupta, Kumud Mishra, Kashyap Bharbhaya, Anusmiritu Sarkar, Zakir Hussain, Rajesh Sharma, Murli Sharma, Ananth Narayan Mahadevan, Deepshikha'",'India',43954,2019,'TV-14','120 min',"'Dramas, International Movies'","'A former judge in retirement finds and punishes the culprits he could not convict in court, spurring a crime branch officer to investigate.')"
('s4655','TV Show','One Spring Night',,"'Han Ji-min, Jung Hae-in, Kim Jun-han, Yim Sung-eon, Song Seung-hwan, Kil Hae-yeon, Lee Moo-saeng, Kim Chang-wan'",'South Korea',43658,2019,'TV-14','1 Season',"'International TV Shows, Korean TV Shows, Romantic TV Shows'","'When Lee Jeong-in and Yu Ji-ho meet, something unexpected happens. Or it just may be that spring is in the air – and anything is possible.')"
